 Date__(UT)__HR:MN     RA             DEC    APmag   S-brt             delta      deldot     S-O-T /r     S-T-O  399_ins_LT  Sky_motion  Sky_mot_PA  RelVel-ANG  Lun_Sky_Brt  sky_SNR
 2023-Jul-25 15:24     192.01261   2.95483    8.773   6.824  2.84362421723650  21.3077096   67.9581 /T   20.9233    0.000000   0.8597443   122.56165   35.790825         n.a.     n.a.
 2023-Jul-25 15:27     192.01321   2.95445    8.773   6.824  2.84364985559249  21.3075419   67.9569 /T   20.9231    0.000000   0.8597544   122.56130   35.790046         n.a.     n.a.
 2023-Jul-25 15:30     192.01381   2.95406    8.773   6.824  2.84367549374675  21.3073743   67.9556 /T   20.9229    0.000000   0.8597645   122.56095   35.789267         n.a.     n.a.
 2023-Jul-25 15:33     192.01442   2.95367    8.773   6.824  2.84370113169931  21.3072067   67.9543 /T   20.9226    0.000000   0.8597746   122.56060   35.788488         n.a.     n.a.
 2023-Jul-25 15:36     192.01502   2.95329    8.773   6.824  2.84372676945012  21.3070390   67.9530 /T   20.9224    0.000000   0.8597847   122.56025   35.787709         n.a.     n.a.
 2023-Jul-25 15:39     192.01563   2.95290    8.773   6.824  2.84375240699921  21.3068713   67.9518 /T   20.9222    0.000000   0.8597948   122.55990   35.786931         n.a.     n.a.
 2023-Jul-25 15:42     192.01623   2.95252    8.773   6.824  2.84377804434654  21.3067037   67.9505 /T   20.9220    0.000000   0.8598050   122.55955   35.786152         n.a.     n.a.
 2023-Jul-25 15:45     192.01684   2.95213    8.773   6.824  2.84380368149210  21.3065360   67.9492 /T   20.9218    0.000000   0.8598151   122.55920   35.785373         n.a.     n.a.
 2023-Jul-25 15:48     192.01744   2.95175    8.773   6.824  2.84382931843590  21.3063683   67.9480 /T   20.9216    0.000000   0.8598252   122.55884   35.784594         n.a.     n.a.
 2023-Jul-25 15:51     192.01805   2.95136    8.773   6.824  2.84385495517789  21.3062006   67.9467 /T   20.9214    0.000000   0.8598353   122.55849   35.783816         n.a.     n.a.
 2023-Jul-25 15:54     192.01865   2.95097    8.773   6.824  2.84388059171811  21.3060329   67.9454 /T   20.9212    0.000000   0.8598454   122.55814   35.783037         n.a.     n.a.
 2023-Jul-25 15:57     192.01925   2.95059    8.773   6.824  2.84390622805651  21.3058652   67.9441 /T   20.9209    0.000000   0.8598555   122.55779   35.782258         n.a.     n.a.
 2023-Jul-25 16:00     192.01986   2.95020    8.773   6.824  2.84393186419311  21.3056974   67.9429 /T   20.9207    0.000000   0.8598656   122.55744   35.781480         n.a.     n.a.
 2023-Jul-25 16:03     192.02046   2.94982    8.774   6.824  2.84395750012786  21.3055297   67.9416 /T   20.9205    0.000000   0.8598757   122.55709   35.780701         n.a.     n.a.
 2023-Jul-25 16:06     192.02107   2.94943    8.774   6.824  2.84398313586079  21.3053620   67.9403 /T   20.9203    0.000000   0.8598859   122.55674   35.779922         n.a.     n.a.
 2023-Jul-25 16:09     192.02167   2.94904    8.774   6.824  2.84400877139186  21.3051942   67.9391 /T   20.9201    0.000000   0.8598960   122.55639   35.779144         n.a.     n.a.
 2023-Jul-25 16:12     192.02228   2.94866    8.774   6.824  2.84403440672108  21.3050265   67.9378 /T   20.9199    0.000000   0.8599061   122.55604   35.778365         n.a.     n.a.
 2023-Jul-25 16:15     192.02288   2.94827    8.774   6.824  2.84406004184842  21.3048587   67.9365 /T   20.9197    0.000000   0.8599162   122.55568   35.777586         n.a.     n.a.
 2023-Jul-25 16:18     192.02349   2.94789    8.774   6.824  2.84408567677390  21.3046909   67.9353 /T   20.9195    0.000000   0.8599263   122.55533   35.776808         n.a.     n.a.
 2023-Jul-25 16:21     192.02409   2.94750    8.774   6.824  2.84411131149746  21.3045231   67.9340 /T   20.9192    0.000000   0.8599364   122.55498   35.776029         n.a.     n.a.
 2023-Jul-25 16:24     192.02470   2.94712    8.774   6.823  2.84413694601915  21.3043553   67.9327 /T   20.9190    0.000000   0.8599465   122.55463   35.775251         n.a.     n.a.
 2023-Jul-25 16:27     192.02530   2.94673    8.774   6.823  2.84416258033892  21.3041875   67.9314 /T   20.9188    0.000000   0.8599566   122.55428   35.774472         n.a.     n.a.
 2023-Jul-25 16:30     192.02591   2.94634    8.774   6.823  2.84418821445675  21.3040197   67.9302 /T   20.9186    0.000000   0.8599667   122.55393   35.773694         n.a.     n.a.
 2023-Jul-25 16:33     192.02651   2.94596    8.774   6.823  2.84421384837266  21.3038519   67.9289 /T   20.9184    0.000000   0.8599768   122.55358   35.772915         n.a.     n.a.
 2023-Jul-25 16:36     192.02711   2.94557    8.774   6.823  2.84423948208661  21.3036841   67.9276 /T   20.9182    0.000000   0.8599869   122.55323   35.772137         n.a.     n.a.
 2023-Jul-25 16:39     192.02772   2.94519    8.774   6.823  2.84426511559862  21.3035162   67.9264 /T   20.9180    0.000000   0.8599970   122.55288   35.771358         n.a.     n.a.
 2023-Jul-25 16:42     192.02832   2.94480    8.774   6.823  2.84429074890865  21.3033484   67.9251 /T   20.9177    0.000000   0.8600072   122.55253   35.770580         n.a.     n.a.
 2023-Jul-25 16:45     192.02893   2.94441    8.774   6.823  2.84431638201672  21.3031805   67.9238 /T   20.9175    0.000000   0.8600173   122.55218   35.769801         n.a.     n.a.
 2023-Jul-25 16:48     192.02953   2.94403    8.774   6.823  2.84434201492279  21.3030126   67.9225 /T   20.9173    0.000000   0.8600274   122.55182   35.769023         n.a.     n.a.
 2023-Jul-25 16:51     192.03014   2.94364    8.774   6.823  2.84436764762688  21.3028448   67.9213 /T   20.9171    0.000000   0.8600375   122.55147   35.768245         n.a.     n.a.
 2023-Jul-25 16:54     192.03074   2.94326    8.774   6.823  2.84439328012894  21.3026769   67.9200 /T   20.9169    0.000000   0.8600476   122.55112   35.767466         n.a.     n.a.
 2023-Jul-25 16:57     192.03135   2.94287    8.774   6.823  2.84441891242900  21.3025090   67.9187 /T   20.9167    0.000000   0.8600577   122.55077   35.766688         n.a.     n.a.
 2023-Jul-25 17:00     192.03195   2.94248    8.774   6.823  2.84444454452701  21.3023411   67.9175 /T   20.9165    0.000000   0.8600678   122.55042   35.765909         n.a.     n.a.
 2023-Jul-25 17:03     192.03256   2.94210    8.774   6.823  2.84447017642299  21.3021732   67.9162 /T   20.9163    0.000000   0.8600779   122.55007   35.765131         n.a.     n.a.
 2023-Jul-25 17:06     192.03316   2.94171    8.774   6.823  2.84449580811692  21.3020053   67.9149 /T   20.9160    0.000000   0.8600880   122.54972   35.764353         n.a.     n.a.
 2023-Jul-25 17:09     192.03377   2.94133    8.774   6.823  2.84452143960879  21.3018373   67.9137 /T   20.9158    0.000000   0.8600981   122.54937   35.763574         n.a.     n.a.
 2023-Jul-25 17:12     192.03437   2.94094    8.774   6.823  2.84454707089859  21.3016694   67.9124 /T   20.9156    0.000000   0.8601082   122.54902   35.762796         n.a.     n.a.
 2023-Jul-25 17:15     192.03498   2.94056    8.774   6.823  2.84457270198630  21.3015014   67.9111 /T   20.9154    0.000000   0.8601183   122.54867   35.762018         n.a.     n.a.
 2023-Jul-25 17:18     192.03558   2.94017    8.774   6.823  2.84459833287192  21.3013335   67.9098 /T   20.9152    0.000000   0.8601284   122.54832   35.761240         n.a.     n.a.
 2023-Jul-25 17:21     192.03619   2.93978    8.774   6.823  2.84462396355543  21.3011655   67.9086 /T   20.9150    0.000000   0.8601385   122.54797   35.760461         n.a.     n.a.
 2023-Jul-25 17:24     192.03679   2.93940    8.774   6.823  2.84464959403683  21.3009975   67.9073 /T   20.9148    0.000000   0.8601486   122.54761   35.759683         n.a.     n.a.
 2023-Jul-25 17:27     192.03739   2.93901    8.774   6.823  2.84467522431610  21.3008296   67.9060 /T   20.9145    0.000000   0.8601587   122.54726   35.758905         n.a.     n.a.
 2023-Jul-25 17:30     192.03800   2.93863    8.774   6.823  2.84470085439324  21.3006616   67.9048 /T   20.9143    0.000000   0.8601688   122.54691   35.758127         n.a.     n.a.
 2023-Jul-25 17:33     192.03860   2.93824    8.774   6.823  2.84472648426822  21.3004936   67.9035 /T   20.9141    0.000000   0.8601789   122.54656   35.757349         n.a.     n.a.
 2023-Jul-25 17:36     192.03921   2.93785    8.774   6.823  2.84475211394106  21.3003256   67.9022 /T   20.9139    0.000000   0.8601890   122.54621   35.756570         n.a.     n.a.
 2023-Jul-25 17:39     192.03981   2.93747    8.774   6.823  2.84477774341172  21.3001575   67.9009 /T   20.9137    0.000000   0.8601991   122.54586   35.755792         n.a.     n.a.
 2023-Jul-25 17:42     192.04042   2.93708    8.774   6.823  2.84480337268021  21.2999895   67.8997 /T   20.9135    0.000000   0.8602092   122.54551   35.755014         n.a.     n.a.
 2023-Jul-25 17:45     192.04102   2.93670    8.774   6.823  2.84482900174649  21.2998215   67.8984 /T   20.9133    0.000000   0.8602193   122.54516   35.754236         n.a.     n.a.
 2023-Jul-25 17:48     192.04163   2.93631    8.774   6.823  2.84485463061060  21.2996534   67.8971 /T   20.9131    0.000000   0.8602294   122.54481   35.753458         n.a.     n.a.
 2023-Jul-25 17:51     192.04223   2.93592    8.774   6.823  2.84488025927249  21.2994854   67.8959 /T   20.9128    0.000000   0.8602395   122.54446   35.752680         n.a.     n.a.
 2023-Jul-25 17:54     192.04284   2.93554    8.774   6.823  2.84490588773214  21.2993173   67.8946 /T   20.9126    0.000000   0.8602496   122.54411   35.751902         n.a.     n.a.
 2023-Jul-25 17:57     192.04344   2.93515    8.774   6.823  2.84493151598958  21.2991493   67.8933 /T   20.9124    0.000000   0.8602597   122.54376   35.751124         n.a.     n.a.
 2023-Jul-25 18:00     192.04405   2.93477    8.774   6.823  2.84495714404476  21.2989812   67.8921 /T   20.9122    0.000000   0.8602698   122.54341   35.750346         n.a.     n.a.
 2023-Jul-25 18:03     192.04465   2.93438    8.774   6.823  2.84498277189770  21.2988131   67.8908 /T   20.9120    0.000000   0.8602799   122.54306   35.749568         n.a.     n.a.
 2023-Jul-25 18:06     192.04526   2.93400    8.774   6.823  2.84500839954837  21.2986450   67.8895 /T   20.9118    0.000000   0.8602900   122.54271   35.748789         n.a.     n.a.
 2023-Jul-25 18:09     192.04586   2.93361    8.774   6.823  2.84503402699677  21.2984769   67.8882 /T   20.9116    0.000000   0.8603000   122.54235   35.748011         n.a.     n.a.
 2023-Jul-25 18:12     192.04647   2.93322    8.774   6.823  2.84505965424287  21.2983088   67.8870 /T   20.9113    0.000000   0.8603101   122.54200   35.747234         n.a.     n.a.
 2023-Jul-25 18:15     192.04707   2.93284    8.774   6.823  2.84508528128669  21.2981406   67.8857 /T   20.9111    0.000000   0.8603202   122.54165   35.746456         n.a.     n.a.
 2023-Jul-25 18:18     192.04768   2.93245    8.774   6.823  2.84511090812819  21.2979725   67.8844 /T   20.9109    0.000000   0.8603303   122.54130   35.745678         n.a.     n.a.
 2023-Jul-25 18:21     192.04828   2.93207    8.774   6.823  2.84513653476739  21.2978044   67.8832 /T   20.9107    0.000000   0.8603404   122.54095   35.744900         n.a.     n.a.
 2023-Jul-25 18:24     192.04889   2.93168    8.774   6.823  2.84516216120425  21.2976362   67.8819 /T   20.9105    0.000000   0.8603505   122.54060   35.744122         n.a.     n.a.
 2023-Jul-25 18:27     192.04949   2.93129    8.774   6.823  2.84518778743878  21.2974681   67.8806 /T   20.9103    0.000000   0.8603606   122.54025   35.743344         n.a.     n.a.
 2023-Jul-25 18:30     192.05010   2.93091    8.774   6.823  2.84521341347095  21.2972999   67.8793 /T   20.9101    0.000000   0.8603707   122.53990   35.742566         n.a.     n.a.
 2023-Jul-25 18:33     192.05070   2.93052    8.774   6.823  2.84523903930077  21.2971317   67.8781 /T   20.9099    0.000000   0.8603808   122.53955   35.741788         n.a.     n.a.
 2023-Jul-25 18:36     192.05131   2.93014    8.774   6.823  2.84526466492823  21.2969635   67.8768 /T   20.9096    0.000000   0.8603909   122.53920   35.741010         n.a.     n.a.
 2023-Jul-25 18:39     192.05191   2.92975    8.774   6.823  2.84529029035328  21.2967953   67.8755 /T   20.9094    0.000000   0.8604010   122.53885   35.740232         n.a.     n.a.
 2023-Jul-25 18:42     192.05252   2.92936    8.774   6.823  2.84531591557597  21.2966271   67.8743 /T   20.9092    0.000000   0.8604111   122.53850   35.739454         n.a.     n.a.
 2023-Jul-25 18:45     192.05312   2.92898    8.774   6.823  2.84534154059623  21.2964589   67.8730 /T   20.9090    0.000000   0.8604211   122.53815   35.738677         n.a.     n.a.
 2023-Jul-25 18:48     192.05373   2.92859    8.774   6.823  2.84536716541410  21.2962907   67.8717 /T   20.9088    0.000000   0.8604312   122.53780   35.737899         n.a.     n.a.
 2023-Jul-25 18:51     192.05433   2.92821    8.774   6.823  2.84539279002952  21.2961225   67.8705 /T   20.9086    0.000000   0.8604413   122.53745   35.737121         n.a.     n.a.
 2023-Jul-25 18:54     192.05494   2.92782    8.774   6.823  2.84541841444253  21.2959542   67.8692 /T   20.9084    0.000000   0.8604514   122.53710   35.736343         n.a.     n.a.
 2023-Jul-25 18:57     192.05554   2.92744    8.774   6.823  2.84544403865308  21.2957860   67.8679 /T   20.9081    0.000000   0.8604615   122.53675   35.735566         n.a.     n.a.
 2023-Jul-25 19:00     192.05615   2.92705    8.774   6.823  2.84546966266119  21.2956177   67.8666 /T   20.9079    0.000000   0.8604716   122.53640   35.734788         n.a.     n.a.
 2023-Jul-25 19:03     192.05675   2.92666    8.774   6.823  2.84549528646682  21.2954495   67.8654 /T   20.9077    0.000000   0.8604817   122.53605   35.734010         n.a.     n.a.
 2023-Jul-25 19:06     192.05736   2.92628    8.774   6.823  2.84552091006999  21.2952812   67.8641 /T   20.9075    0.000000   0.8604917   122.53570   35.733232         n.a.     n.a.
 2023-Jul-25 19:09     192.05796   2.92589    8.774   6.823  2.84554653347066  21.2951129   67.8628 /T   20.9073    0.000000   0.8605018   122.53535   35.732455         n.a.     n.a.
 2023-Jul-25 19:12     192.05857   2.92551    8.774   6.823  2.84557215666884  21.2949446   67.8616 /T   20.9071    0.000000   0.8605119   122.53500   35.731677         n.a.     n.a.
 2023-Jul-25 19:15     192.05917   2.92512    8.774   6.823  2.84559777966450  21.2947763   67.8603 /T   20.9069    0.000000   0.8605220   122.53465   35.730899         n.a.     n.a.
 2023-Jul-25 19:18     192.05978   2.92473    8.774   6.823  2.84562340245766  21.2946080   67.8590 /T   20.9066    0.000000   0.8605321   122.53430   35.730122         n.a.     n.a.
 2023-Jul-25 19:21     192.06038   2.92435    8.774   6.823  2.84564902504829  21.2944397   67.8578 /T   20.9064    0.000000   0.8605422   122.53395   35.729344         n.a.     n.a.
 2023-Jul-25 19:24     192.06099   2.92396    8.774   6.823  2.84567464743636  21.2942714   67.8565 /T   20.9062    0.000000   0.8605523   122.53360   35.728566         n.a.     n.a.
 2023-Jul-25 19:27     192.06159   2.92358    8.774   6.823  2.84570026962190  21.2941030   67.8552 /T   20.9060    0.000000   0.8605623   122.53324   35.727789         n.a.     n.a.
 2023-Jul-25 19:30     192.06220   2.92319    8.774   6.823  2.84572589160486  21.2939347   67.8539 /T   20.9058    0.000000   0.8605724   122.53289   35.727011         n.a.     n.a.
 2023-Jul-25 19:33     192.06280   2.92280    8.774   6.823  2.84575151338527  21.2937663   67.8527 /T   20.9056    0.000000   0.8605825   122.53254   35.726234         n.a.     n.a.
 2023-Jul-25 19:36     192.06341   2.92242    8.774   6.823  2.84577713496307  21.2935980   67.8514 /T   20.9054    0.000000   0.8605926   122.53219   35.725456         n.a.     n.a.
 2023-Jul-25 19:39     192.06402   2.92203    8.774   6.823  2.84580275633831  21.2934296   67.8501 /T   20.9051    0.000000   0.8606027   122.53184   35.724679         n.a.     n.a.
 2023-Jul-25 19:42     192.06462   2.92165    8.775   6.823  2.84582837751092  21.2932612   67.8489 /T   20.9049    0.000000   0.8606127   122.53149   35.723901         n.a.     n.a.
 2023-Jul-25 19:45     192.06523   2.92126    8.775   6.823  2.84585399848093  21.2930928   67.8476 /T   20.9047    0.000000   0.8606228   122.53114   35.723124         n.a.     n.a.
 2023-Jul-25 19:48     192.06583   2.92087    8.775   6.823  2.84587961924830  21.2929244   67.8463 /T   20.9045    0.000000   0.8606329   122.53079   35.722346         n.a.     n.a.
 2023-Jul-25 19:51     192.06644   2.92049    8.775   6.823  2.84590523981306  21.2927560   67.8450 /T   20.9043    0.000000   0.8606430   122.53044   35.721569         n.a.     n.a.
 2023-Jul-25 19:54     192.06704   2.92010    8.775   6.823  2.84593086017515  21.2925876   67.8438 /T   20.9041    0.000000   0.8606531   122.53009   35.720791         n.a.     n.a.
 2023-Jul-25 19:57     192.06765   2.91972    8.775   6.823  2.84595648033460  21.2924192   67.8425 /T   20.9039    0.000000   0.8606631   122.52974   35.720014         n.a.     n.a.
 2023-Jul-25 20:00     192.06825   2.91933    8.775   6.823  2.84598210029139  21.2922508   67.8412 /T   20.9037    0.000000   0.8606732   122.52939   35.719236         n.a.     n.a.
 2023-Jul-25 20:03     192.06886   2.91895    8.775   6.823  2.84600772004548  21.2920823   67.8400 /T   20.9034    0.000000   0.8606833   122.52904   35.718459         n.a.     n.a.
 2023-Jul-25 20:06     192.06946   2.91856    8.775   6.823  2.84603333959690  21.2919139   67.8387 /T   20.9032    0.000000   0.8606934   122.52869   35.717681         n.a.     n.a.
 2023-Jul-25 20:09     192.07007   2.91817    8.775   6.823  2.84605895894561  21.2917454   67.8374 /T   20.9030    0.000000   0.8607034   122.52834   35.716904         n.a.     n.a.
 2023-Jul-25 20:12     192.07067   2.91779    8.775   6.823  2.84608457809162  21.2915770   67.8362 /T   20.9028    0.000000   0.8607135   122.52799   35.716127         n.a.     n.a.
 2023-Jul-25 20:15     192.07128   2.91740    8.775   6.823  2.84611019703490  21.2914085   67.8349 /T   20.9026    0.000000   0.8607236   122.52764   35.715349         n.a.     n.a.
 2023-Jul-25 20:18     192.07188   2.91702    8.775   6.823  2.84613581577546  21.2912400   67.8336 /T   20.9024    0.000000   0.8607337   122.52729   35.714572         n.a.     n.a.
 2023-Jul-25 20:21     192.07249   2.91663    8.775   6.823  2.84616143431327  21.2910715   67.8323 /T   20.9022    0.000000   0.8607438   122.52694   35.713795         n.a.     n.a.
 2023-Jul-25 20:24     192.07309   2.91624    8.775   6.823  2.84618705264834  21.2909030   67.8311 /T   20.9019    0.000000   0.8607538   122.52659   35.713017         n.a.     n.a.
 2023-Jul-25 20:27     192.07370   2.91586    8.775   6.823  2.84621267078063  21.2907345   67.8298 /T   20.9017    0.000000   0.8607639   122.52624   35.712240         n.a.     n.a.
 2023-Jul-25 20:30     192.07430   2.91547    8.775   6.823  2.84623828871017  21.2905660   67.8285 /T   20.9015    0.000000   0.8607740   122.52589   35.711463         n.a.     n.a.
 2023-Jul-25 20:33     192.07491   2.91509    8.775   6.823  2.84626390643691  21.2903974   67.8273 /T   20.9013    0.000000   0.8607840   122.52554   35.710685         n.a.     n.a.
 2023-Jul-25 20:36     192.07552   2.91470    8.775   6.823  2.84628952396087  21.2902289   67.8260 /T   20.9011    0.000000   0.8607941   122.52519   35.709908         n.a.     n.a.
 2023-Jul-25 20:39     192.07612   2.91431    8.775   6.823  2.84631514128201  21.2900604   67.8247 /T   20.9009    0.000000   0.8608042   122.52484   35.709131         n.a.     n.a.
 2023-Jul-25 20:42     192.07673   2.91393    8.775   6.823  2.84634075840035  21.2898918   67.8235 /T   20.9007    0.000000   0.8608143   122.52449   35.708354         n.a.     n.a.
 2023-Jul-25 20:45     192.07733   2.91354    8.775   6.823  2.84636637531587  21.2897232   67.8222 /T   20.9004    0.000000   0.8608243   122.52414   35.707577         n.a.     n.a.
 2023-Jul-25 20:48     192.07794   2.91316    8.775   6.823  2.84639199202853  21.2895547   67.8209 /T   20.9002    0.000000   0.8608344   122.52379   35.706799         n.a.     n.a.
 2023-Jul-25 20:51     192.07854   2.91277    8.775   6.823  2.84641760853837  21.2893861   67.8196 /T   20.9000    0.000000   0.8608445   122.52344   35.706022         n.a.     n.a.
 2023-Jul-25 20:54     192.07915   2.91238    8.775   6.823  2.84644322484533  21.2892175   67.8184 /T   20.8998    0.000000   0.8608545   122.52309   35.705245         n.a.     n.a.
 2023-Jul-25 20:57     192.07975   2.91200    8.775   6.823  2.84646884094944  21.2890489   67.8171 /T   20.8996    0.000000   0.8608646   122.52274   35.704468         n.a.     n.a.
 2023-Jul-25 21:00     192.08036   2.91161    8.775   6.823  2.84649445685066  21.2888803   67.8158 /T   20.8994    0.000000   0.8608747   122.52239   35.703691         n.a.     n.a.
 2023-Jul-25 21:03     192.08096   2.91123    8.775   6.823  2.84652007254900  21.2887117   67.8146 /T   20.8992    0.000000   0.8608848   122.52204   35.702914         n.a.     n.a.
 2023-Jul-25 21:06     192.08157   2.91084    8.775   6.823  2.84654568804443  21.2885430   67.8133 /T   20.8989    0.000000   0.8608948   122.52169   35.702137         n.a.     n.a.
 2023-Jul-25 21:09     192.08218   2.91045    8.775   6.823  2.84657130333697  21.2883744   67.8120 /T   20.8987    0.000000   0.8609049   122.52134   35.701360         n.a.     n.a.
 2023-Jul-25 21:12     192.08278   2.91007    8.775   6.823  2.84659691842657  21.2882058   67.8108 /T   20.8985    0.000000   0.8609150   122.52099   35.700583         n.a.     n.a.
 2023-Jul-25 21:15     192.08339   2.90968    8.775   6.823  2.84662253331325  21.2880371   67.8095 /T   20.8983    0.000000   0.8609250   122.52064   35.699805         n.a.     n.a.
 2023-Jul-25 21:18     192.08399   2.90930    8.775   6.823  2.84664814799698  21.2878685   67.8082 /T   20.8981    0.000000   0.8609351   122.52029   35.699028         n.a.     n.a.
 2023-Jul-25 21:21     192.08460   2.90891    8.775   6.823  2.84667376247777  21.2876998   67.8069 /T   20.8979    0.000000   0.8609452   122.51994   35.698251         n.a.     n.a.
 2023-Jul-25 21:24     192.08520   2.90852    8.775   6.823  2.84669937675559  21.2875311   67.8057 /T   20.8977    0.000000   0.8609552   122.51960   35.697474         n.a.     n.a.
 2023-Jul-25 21:27     192.08581   2.90814    8.775   6.823  2.84672499083045  21.2873624   67.8044 /T   20.8974    0.000000   0.8609653   122.51925   35.696697         n.a.     n.a.
 2023-Jul-25 21:30     192.08641   2.90775    8.775   6.823  2.84675060470232  21.2871937   67.8031 /T   20.8972    0.000000   0.8609754   122.51890   35.695920         n.a.     n.a.
 2023-Jul-25 21:33     192.08702   2.90737    8.775   6.823  2.84677621837118  21.2870250   67.8019 /T   20.8970    0.000000   0.8609854   122.51855   35.695144         n.a.     n.a.
 2023-Jul-25 21:36     192.08763   2.90698    8.775   6.823  2.84680183183706  21.2868563   67.8006 /T   20.8968    0.000000   0.8609955   122.51820   35.694367         n.a.     n.a.
 2023-Jul-25 21:39     192.08823   2.90660    8.775   6.823  2.84682744509991  21.2866876   67.7993 /T   20.8966    0.000000   0.8610056   122.51785   35.693590         n.a.     n.a.
 2023-Jul-25 21:42     192.08884   2.90621    8.775   6.823  2.84685305815974  21.2865189   67.7981 /T   20.8964    0.000000   0.8610156   122.51750   35.692813         n.a.     n.a.
 2023-Jul-25 21:45     192.08944   2.90582    8.775   6.823  2.84687867101653  21.2863501   67.7968 /T   20.8962    0.000000   0.8610257   122.51715   35.692036         n.a.     n.a.
 2023-Jul-25 21:48     192.09005   2.90544    8.775   6.823  2.84690428367028  21.2861814   67.7955 /T   20.8959    0.000000   0.8610357   122.51680   35.691259         n.a.     n.a.
 2023-Jul-25 21:51     192.09065   2.90505    8.775   6.823  2.84692989612096  21.2860126   67.7942 /T   20.8957    0.000000   0.8610458   122.51645   35.690482         n.a.     n.a.
 2023-Jul-25 21:54     192.09126   2.90467    8.775   6.823  2.84695550836859  21.2858439   67.7930 /T   20.8955    0.000000   0.8610559   122.51610   35.689705         n.a.     n.a.
 2023-Jul-25 21:57     192.09186   2.90428    8.775   6.823  2.84698112041313  21.2856751   67.7917 /T   20.8953    0.000000   0.8610659   122.51575   35.688928         n.a.     n.a.
 2023-Jul-25 22:00     192.09247   2.90389    8.775   6.823  2.84700673225459  21.2855063   67.7904 /T   20.8951    0.000000   0.8610760   122.51540   35.688152         n.a.     n.a.
 2023-Jul-25 22:03     192.09308   2.90351    8.775   6.823  2.84703234389294  21.2853375   67.7892 /T   20.8949    0.000000   0.8610861   122.51505   35.687375         n.a.     n.a.
 2023-Jul-25 22:06     192.09368   2.90312    8.775   6.823  2.84705795532820  21.2851687   67.7879 /T   20.8947    0.000000   0.8610961   122.51470   35.686598         n.a.     n.a.
 2023-Jul-25 22:09     192.09429   2.90274    8.775   6.823  2.84708356656033  21.2849999   67.7866 /T   20.8944    0.000000   0.8611062   122.51435   35.685821         n.a.     n.a.
 2023-Jul-25 22:12     192.09489   2.90235    8.775   6.823  2.84710917758932  21.2848311   67.7854 /T   20.8942    0.000000   0.8611162   122.51400   35.685045         n.a.     n.a.
 2023-Jul-25 22:15     192.09550   2.90196    8.775   6.823  2.84713478841519  21.2846623   67.7841 /T   20.8940    0.000000   0.8611263   122.51365   35.684268         n.a.     n.a.
 2023-Jul-25 22:18     192.09610   2.90158    8.775   6.823  2.84716039903788  21.2844934   67.7828 /T   20.8938    0.000000   0.8611363   122.51330   35.683491         n.a.     n.a.
 2023-Jul-25 22:21     192.09671   2.90119    8.775   6.823  2.84718600945743  21.2843246   67.7815 /T   20.8936    0.000000   0.8611464   122.51295   35.682714         n.a.     n.a.
 2023-Jul-25 22:24     192.09732   2.90081    8.775   6.823  2.84721161967380  21.2841557   67.7803 /T   20.8934    0.000000   0.8611565   122.51260   35.681938         n.a.     n.a.
 2023-Jul-25 22:27     192.09792   2.90042    8.775   6.823  2.84723722968699  21.2839869   67.7790 /T   20.8932    0.000000   0.8611665   122.51225   35.681161         n.a.     n.a.
 2023-Jul-25 22:30     192.09853   2.90003    8.775   6.823  2.84726283949698  21.2838180   67.7777 /T   20.8929    0.000000   0.8611766   122.51190   35.680384         n.a.     n.a.
 2023-Jul-25 22:33     192.09913   2.89965    8.775   6.823  2.84728844910378  21.2836491   67.7765 /T   20.8927    0.000000   0.8611866   122.51155   35.679608         n.a.     n.a.
 2023-Jul-25 22:36     192.09974   2.89926    8.775   6.823  2.84731405850734  21.2834802   67.7752 /T   20.8925    0.000000   0.8611967   122.51120   35.678831         n.a.     n.a.
 2023-Jul-25 22:39     192.10034   2.89888    8.775   6.823  2.84733966770770  21.2833113   67.7739 /T   20.8923    0.000000   0.8612067   122.51086   35.678054         n.a.     n.a.
 2023-Jul-25 22:42     192.10095   2.89849    8.775   6.823  2.84736527670481  21.2831424   67.7727 /T   20.8921    0.000000   0.8612168   122.51051   35.677278         n.a.     n.a.
 2023-Jul-25 22:45     192.10156   2.89810    8.775   6.823  2.84739088549869  21.2829735   67.7714 /T   20.8919    0.000000   0.8612269   122.51016   35.676501         n.a.     n.a.
 2023-Jul-25 22:48     192.10216   2.89772    8.775   6.823  2.84741649408929  21.2828046   67.7701 /T   20.8917    0.000000   0.8612369   122.50981   35.675725         n.a.     n.a.
 2023-Jul-25 22:51     192.10277   2.89733    8.775   6.823  2.84744210247665  21.2826357   67.7688 /T   20.8914    0.000000   0.8612470   122.50946   35.674948         n.a.     n.a.
 2023-Jul-25 22:54     192.10337   2.89695    8.775   6.823  2.84746771066073  21.2824667   67.7676 /T   20.8912    0.000000   0.8612570   122.50911   35.674172         n.a.     n.a.
 2023-Jul-25 22:57     192.10398   2.89656    8.775   6.823  2.84749331864150  21.2822978   67.7663 /T   20.8910    0.000000   0.8612671   122.50876   35.673395         n.a.     n.a.
 2023-Jul-25 23:00     192.10458   2.89617    8.775   6.823  2.84751892641899  21.2821288   67.7650 /T   20.8908    0.000000   0.8612771   122.50841   35.672619         n.a.     n.a.
 2023-Jul-25 23:03     192.10519   2.89579    8.775   6.823  2.84754453399315  21.2819599   67.7638 /T   20.8906    0.000000   0.8612872   122.50806   35.671842         n.a.     n.a.
